image,description,category,collection,price
https://www.tradeinn.com/h/13992/139927693/adidas-real-madrid-23-24-junior-short-sleeve-t-shirt-home.jpg,adidas real madrid 23/24 junior short sleeve t-shirt home,equipment,kid,75.99
https://www.tradeinn.com/h/13992/139924287/adidas-arsenal-fc-23-24-shorts-home.jpg,adidas arsenal fc 23/24 shorts home,equipment,adult,45.99
https://www.tradeinn.com/h/13992/139924284/adidas-arsenal-fc-23-24-short-sleeve-t-shirt-away.jpg,adidas arsenal fc 23/24 short sleeve t-shirt away,equipment,adult,101.49
https://www.tradeinn.com/h/13842/138426920/adidas-juventus-22-23-pants.jpg,adidas juventus 22/23 pants,equipment,adult,37.99
https://www.tradeinn.com/h/14017/140170089/joma-torino-23-24-short-sleeve-t-shirt-home.jpg,joma torino 23/24 short sleeve t-shirt home,equipment,adult,71.99
https://www.tradeinn.com/h/13991/139910214/puma-acm-training-pants.jpg,puma acm training pants,equipment,adult,58.99
https://www.tradeinn.com/h/13761/137611348/puma-girona-fc-home-20-21-junior-t-shirt.jpg,puma girona fc home 20/21 junior t-shirt,equipment,kid,28.96
https://www.tradeinn.com/h/13991/139910656/puma-gfc-team-cup-jacket.jpg,puma gfc team cup jacket,equipment,adult,70.99
https://www.tradeinn.com/h/13991/139911269/puma-vcf-replica-j-shorts.jpg,puma vcf replica j shorts,equipment,adult,29.49
https://www.tradeinn.com/h/13871/138712885/nike-tottenham-hotspur-fc-dri-fit-strike-22-23-jacket.jpg,nike tottenham hotspur fc dri fit strike 22/23 jacket,equipment,adult,63.99
https://www.tradeinn.com/h/13871/138712602/nike-fc-barcelona-dri-fit-stadium-goalkeeper-22-23-long-sleeve-t-shirt.jpg,nike fc barcelona dri fit stadium goalkeeper 22/23 long sleeve t-...,equipment,adult,85.49
https://www.tradeinn.com/h/13871/138712866/nike-tottenham-hotspur-fc-crest-22-23-short-sleeve-t-shirt.jpg,nike tottenham hotspur fc crest 22/23 short sleeve t-shirt,equipment,adult,25.99
https://www.tradeinn.com/h/13871/138712717/nike-liverpool-fc-dri-fit-strike-22-23-jacket.jpg,nike liverpool fc dri fit strike 22/23 jacket,equipment,adult,72.49
https://www.tradeinn.com/h/13871/138712913/nike-vfl-wolfsburg-dri-fit-stadium-away-22-23-short-sleeve-t-shirt.jpg,nike vfl wolfsburg dri fit stadium away 22/23 short sleeve t-shir...,equipment,adult,76.99
https://www.tradeinn.com/h/13871/138712764/nike-paris-saint-germain-awf-22-23-jacket.jpg,nike paris saint germain awf 22/23 jacket,equipment,adult,80.99
https://www.tradeinn.com/h/13871/138712617/nike-fc-barcelona-dri-fit-strike-22-23-shorts.jpg,nike fc barcelona dri fit strike 22/23 shorts,equipment,adult,29.99
