title,age,price,image_src,age_group
Jasmine and Mulan’s Adventure,5+,"€44,99€31,49- 30%",https://www.lego.com/cdn/cs/set/assets/blt0d81f5059232ef86/43208_.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Disney Celebration Train​,4+,"€39,99",https://www.lego.com/cdn/cs/set/assets/blta803595ea81309e0/43212.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Forest Waterfall,5+,"€9,99",https://www.lego.com/cdn/cs/set/assets/blt227c8041eb2374d5/41677.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Batman™ Construction Figure,8+,"€37,99",https://www.lego.com/cdn/cs/set/assets/blta70fd6490358ad50/76259.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Peach’s Castle Expansion Set,8+,"€129,99",https://www.lego.com/cdn/cs/set/assets/bltd7927025ca21b239/71408.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Heartlake Downtown Diner,6+,"€29,99",https://www.lego.com/cdn/cs/set/assets/bltc63153d32a763de8/41728.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Organic Farm,7+,"€99,99",https://www.lego.com/cdn/cs/set/assets/bltd6b414b9c1b67f66/41721.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Space Ride Amusement Truck,6+,"€44,99",https://www.lego.com/cdn/cs/set/assets/blt124278394b04615a/60313.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Team Spidey's Mobile Headquarters,4+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blt9f3c3e7095931a93/10791.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Belle and the Beast's Castle,6+,"€99,99€69,99- 30%",https://www.lego.com/cdn/cs/set/assets/bltb89f508e39bce293/43196_1.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Harry Potter™ Keyring,6+,"€5,99",https://www.lego.com/cdn/cs/set/assets/blt7a29cab22c9c00f9/854114.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Olivia's Electric Car,6+,"€14,99",https://www.lego.com/cdn/cs/set/assets/blt9fbfde242cfe4f17/41443.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Batman™ versus Harley Quinn™,4+,"€14,99",https://www.lego.com/cdn/cs/set/assets/blt9de6389ba9a98b99/76220.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Boba Fett™ Mech,6+,"€15,99",https://www.lego.com/cdn/cs/set/assets/blt2222d4354f5f9bb3/75369.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Hermione Keyring,6+,"€5,99",https://www.lego.com/cdn/cs/set/assets/blt456225544c90784b/854115.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Rescue Helicopter Transport,5+,"€29,99",https://www.lego.com/cdn/cs/set/assets/blt18a7828cc80c0759/60343_Prod.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
The Hulkbuster: The Battle of Wakanda,8+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blt8000ffd6159e1478/76247.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
501st Clone Troopers™ Battle Pack,6+,"€19,99",https://www.lego.com/cdn/cs/set/assets/bltf394757329116141/75345.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Sonic vs. Dr. Eggman's Death Egg Robot,8+,"€64,99",https://www.lego.com/cdn/cs/set/assets/bltab83191d09e12d1d/76993_alt9.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Diagon Alley™: Weasleys' Wizard Wheezes™,8+,"€94,99",https://www.lego.com/cdn/cs/set/assets/bltda3127813c3fe638/76422.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Mickey Mouse & Minnie Mouse Back-to-School Project Box,6+,"€44,99€31,49- 30%",https://www.lego.com/cdn/cs/set/assets/blt4474ad4beda70e59/41964.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Hogwarts™ Desktop Kit,8+,"€44,99",https://www.lego.com/cdn/cs/set/assets/blt1595c1516587a6ba/41811.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Road Plates,5+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt46e248e8f0fcec94/60304.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
ATV and Otter Habitat,5+,"€9,99",https://www.lego.com/cdn/cs/set/assets/blt1546faa57d952420/60394.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Fire Station,6+,"€59,99",https://www.lego.com/cdn/cs/set/assets/bltd62a29f9c0a8a7c0/60320.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Heartlake City Community Kitchen,8+,"€69,99",https://www.lego.com/cdn/cs/set/assets/blt501ffc264ad2790d/41747.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Pony-Washing Stable,4+,"€9,99",https://www.lego.com/cdn/cs/set/assets/bltb1da2a25b9653360/41696.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Heartlake City Shopping Mall,8+,"€119,99",https://www.lego.com/cdn/cs/set/assets/blt80d773e320b1b6ce/42604.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Darth Vader™ Keyring,6+,"€5,99",https://www.lego.com/cdn/cs/set/assets/blt0836a2d89e0cfacc/854236.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Temple of the Dragon Energy Cores,8+,"€94,99",https://www.lego.com/cdn/cs/set/assets/blte0d3845b7b2a728c/71795.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Cactus Boy Keyring,6+,"€5,99",https://www.lego.com/cdn/cs/set/assets/blt15c4b20bca787f82/853904.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Identity and Landscape Kit,6+,"€699,99",https://www.lego.com/cdn/cs/set/assets/blteb1a7b4f36578ecd/2000430.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
The Hoopty,8+,"€94,99",https://www.lego.com/cdn/cs/set/assets/bltee14ade7faf3b1ea/76232.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Water Park,6+,"€59,99",https://www.lego.com/cdn/cs/set/assets/bltc30e5999c65e4a7f/41720.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Adhesive Patches Mega Pack,6+,"€29,99",https://www.lego.com/cdn/cs/set/assets/blte3369e74657a332d/41957.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Construction Trucks and Wrecking Ball Crane,4+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blteb85537a34017797/60391.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Goomba’s Shoe Expansion Set,6+,"€9,99€5,99- 40%",https://www.lego.com/cdn/cs/set/assets/blt5833ea1d1cbb01b5/71404.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Jay and Nya's Race Car EVO,7+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blt06448cb3befdc3d0/71776.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Adventures with Mario Starter Course,6+,"€59,99",https://www.lego.com/cdn/cs/set/assets/blt75fb575e5fab9aad/71360.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Wild Animal Rescue Missions,6+,"€29,99€20,99- 30%",https://www.lego.com/cdn/cs/set/assets/blt1223e0521eee387f/60353.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
"Rainbow Bricks 1,000-Piece Puzzle",6+,"€17,99",https://www.lego.com/cdn/cs/set/assets/bltd45a76c4673b034c/5007072.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Creative Party Box,5+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blt5d6dfffc73dab2c1/11029.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Ghost Rider Mech & Bike,7+,"€34,99",https://www.lego.com/cdn/cs/set/assets/bltb3966e7a5ea39649/76245.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Vet Van Rescue,4+,"€9,99",https://www.lego.com/cdn/cs/set/assets/blt40418e2d86c91182/60382.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Dumbledore Keyring,6+,"€5,99",https://www.lego.com/cdn/cs/set/assets/blt639c015b530946d7/854198.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Aliya's Room,6+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt998d0be80c2d4b6a/41740.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Apartment Building,6+,"€84,99",https://www.lego.com/cdn/cs/set/assets/blt73164a3ef2f5503a/60365.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Nook's Cranny & Rosie's House,7+,"€74,99",https://www.lego.com/cdn/cs/set/assets/bltfb778c239f3e23d4/77050.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Steve Keyring,6+,"€5,99",https://www.lego.com/cdn/cs/set/assets/blt042e561845a2cc12/854243.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
LEGO® Gold Brick Keyring,6+,"€5,99",https://www.lego.com/cdn/cs/set/assets/blt3139863a65721ab8/850808.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Asha's Cottage,7+,"€52,99",https://www.lego.com/cdn/cs/set/assets/blt94212518c6068883/43231.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
NINJAGO® Printed Basic Backpack,6+,"€44,99",https://www.lego.com/cdn/cs/set/assets/blt69bfeab7dcc25537/5007648.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Isabelle's House Visit,6+,"€39,99",https://www.lego.com/cdn/cs/set/assets/blt625ceebf5677d1b0/77049.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Family Reunion Celebration,8+,"€99,99",https://www.lego.com/cdn/cs/set/assets/blt182acebcd064fd67/80113.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Rocket Mech Armour,6+,"€14,99",https://www.lego.com/cdn/cs/set/assets/bltbf51b08c9a532607/76243.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Hogwarts™: Dumbledore’s Office,8+,"€89,99",https://www.lego.com/cdn/cs/set/assets/bltc05ff11c8328b22e/76402.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
LEGO E-Gift Card,5+,None,https://www.lego.com/cdn/cs/set/assets/bltbceef183c98e9fb5/shark_egc.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Creative Animal Drawer,6+,"€24,99",https://www.lego.com/cdn/cs/set/assets/blt64412732dda2a799/41805.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
LEGO® Education BricQ Motion Essential Set,6+,"€159,99",https://www.lego.com/cdn/cs/set/assets/blt95684fb5f524869b/45401.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Fire Rescue Boat,5+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt0e2d022ae559c801/60373.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Spider-Ham Key Chain,6+,"€5,99",https://www.lego.com/cdn/cs/set/assets/bltb1d32d4252a9585b/854077.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Play with Braille – English,6+,"€89,99",https://www.lego.com/cdn/cs/set/assets/bltc294bab7105e338c/40656_Box1_v39.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Lloyd’s Race Car EVO,6+,"€29,99",https://www.lego.com/cdn/cs/set/assets/blt9ee4c313b33a7d18/71763.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
"Aurora, Merida and Tiana’s Enchanted Creations",6+,"€64,99",https://www.lego.com/cdn/cs/set/assets/blt04192421d0e0ddcc/43203_alt.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Stephanie's Sailing Adventure,7+,"€44,99€26,99- 40%",https://www.lego.com/cdn/cs/set/assets/bltd8313d0d6209857c/41716.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Sunken Treasure Mission,8+,"€29,99",https://www.lego.com/cdn/cs/set/assets/blt6229f1551f2c5df7/31130.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Cinderella and Prince Charming's Castle,5+,"€84,99",https://www.lego.com/cdn/cs/set/assets/blt9c35f3877aef883d/43206.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Dry Bowser Castle Battle Expansion Set,8+,"€104,99",https://www.lego.com/cdn/cs/set/assets/bltd854f0fd2ab32797/71423.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Donkey Kong's Tree House Expansion Set,8+,"€64,99",https://www.lego.com/cdn/cs/set/assets/blt27829064eff3cee2/71424.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Crocodile Car,8+,"€62,99",https://www.lego.com/cdn/cs/set/assets/blt2a2b42e0bf049739/71458.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
The Sword Outpost,8+,"€44,99",https://www.lego.com/cdn/cs/set/assets/blt42d6492d65b164a8/21244.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Stocking – Green Brick,5-99,"€29,99",https://www.lego.com/cdn/cs/set/assets/blt2300af1f9bf86d17/5006357.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Monkie Kid’s Staff Creations,5+,"€34,99€24,49- 30%",https://www.lego.com/cdn/cs/set/assets/blt4aefe30c10bb8bbc/80030_Prod.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Autumn's House,7+,"€69,99",https://www.lego.com/cdn/cs/set/assets/blta3feba71126482f6/41730.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
The Fox Lodge,8+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt45d6dcf64351623d/21178.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Easter Rabbits Display,8+,"€12,99€7,79- 40%",https://www.lego.com/cdn/cs/set/assets/blta41ee78e90b64b0b/40523.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Donald Duck Keyring,6+,"€5,99",https://www.lego.com/cdn/cs/set/assets/bltfd39aa9d58ace0f4/854111.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Kapp'n's Island Boat Tour,6+,"€29,99",https://www.lego.com/cdn/cs/set/assets/blt97424d320030eb65/77048.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Baby Dinosaur Rescue Center,4+,"€39,99",https://www.lego.com/cdn/cs/set/assets/blt193288d7d7a1dc8b/76963.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
LEGO® Education SPIKE™ Essential Set,6+,"€344,99",https://www.lego.com/cdn/cs/set/assets/blt0d31c588b8d182ae/45345.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Lava Wave Ride Expansion Set,7+,"€34,99",https://www.lego.com/cdn/cs/set/assets/blt3f7d42075879aade/71416.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Julian's Birthday Party,6+,"€14,99",https://www.lego.com/cdn/cs/set/assets/blt9420c843491ab992/77046.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Sea Rescue Boat,7+,"€84,99",https://www.lego.com/cdn/cs/set/assets/bltd94a78ffc7d61405/41734.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Heartlake International School,8+,"€99,99",https://www.lego.com/cdn/cs/set/assets/blt93d993e75159ab49/41731.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Jurassic World Activity Landscape Box,6+,"€14,99",https://www.lego.com/cdn/cs/set/assets/blt769d1a844fdfe116/5007898.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Andrea's Theatre School,8+,"€99,99",https://www.lego.com/cdn/cs/set/assets/bltad913c2f3ecda1b8/41714.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Window Exploration Bag,6+,"€359,99",https://www.lego.com/cdn/cs/set/assets/blt2816e39fc7d5f238/2000409_alt1.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Anna’s Castle Courtyard,5+,"€9,99",https://www.lego.com/cdn/cs/set/assets/blte9b244ecd906a514/43198_.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Darth Maul™ Keyring,6+,"€5,99",https://www.lego.com/cdn/cs/set/assets/blt7ea2d01ce577dde1/854188.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
The Mandalorian™ Keyring,6+,"€5,99",https://www.lego.com/cdn/cs/set/assets/blteaaac655a9e2e850/854124.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Nya's Dragon Power Spinjitzu Drift,6+,"€9,99",https://www.lego.com/cdn/cs/set/assets/blt56355db6f4596734/71778.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
3in1 Magical Castle,3+,"€99,99",https://www.lego.com/cdn/cs/set/assets/blt91803d075e193ca8/10998.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Nova's Room,6+,"€19,99",https://www.lego.com/cdn/cs/set/assets/bltfa039dedaaf96d83/41755.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
LEGO® Star Wars™ Yoda™ Keyring,6+,"€5,99",https://www.lego.com/cdn/cs/set/assets/blt2bace4c1b9d734ab/853449.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Space Mission,5+,"€79,99",https://www.lego.com/cdn/cs/set/assets/blta4d62ca8c0a5fb01/11022.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Organic Grocery Store,8+,"€89,99€53,99- 40%",https://www.lego.com/cdn/cs/set/assets/blte3a363c8e9968833/41729.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Cement Mixer Truck,4+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt6c354c66c62864ac/60325.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Connections Kit,6+,"€559,99",https://www.lego.com/cdn/cs/set/assets/blt9b888eb820c87f1c/2000431.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Mickey Mouse & Minnie Mouse Stitch-on Patch,8+,"€6,99€4,19- 40%",https://www.lego.com/cdn/cs/set/assets/blt1f6a65c502646adb/41963.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
The Panda Haven,8+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blt21e6328065a8f343/21245.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
The Goat Boat,8+,"€59,99",https://www.lego.com/cdn/cs/set/assets/blt7a05157090cca8e9/76208.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Smashing Chimpanzee Stunt Loop,7+,"€54,99",https://www.lego.com/cdn/cs/set/assets/blt07eaa52a6f91ec7d/60338.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Liann's Room,6+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt29868c6ae8e10e79/41739.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Triceratops Pick-up Truck Ambush,7+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blt4db8b53a16f41490/76950.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Chewbacca™ Plush,6+,"€26,99",https://www.lego.com/cdn/cs/set/assets/blt78e15ea623e2635b/5006624.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Bunnie's Outdoor Activities,6+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt01ca182b970e3670/77047.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Creative Ocean Fun,4+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt0452b74c659f01e9/11018.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Miles Morales Figure,8+,"€29,99€17,99- 40%",https://www.lego.com/cdn/cs/set/assets/blt7c26f91c8b5c0bc9/76225.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
LEGO® Technic™ Small Hub,6+,"€239,99",https://www.lego.com/cdn/cs/set/assets/blta8cab41952480ff6/45609.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Nya’s Water Dragon EVO,6+,"€19,99",https://www.lego.com/cdn/cs/set/assets/bltcbf5cbe8a17c00ea/71800.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Police Chase at the Bank,7+,"€99,99",https://www.lego.com/cdn/cs/set/assets/bltb792f8be4ccba3eb/60317.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
The Crafting Box 4.0,8+,"€74,99",https://www.lego.com/cdn/cs/set/assets/bltcbe2727227996e52/21249.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Play with Braille – French,6+,"€89,99",https://www.lego.com/cdn/cs/set/assets/blt479ba12e64ab2dfb/40655_Box1_v39.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Lots of Bricks,5+,"€59,99",https://www.lego.com/cdn/cs/set/assets/blt5844572f9fb43c3e/11030.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Character Packs – Series 6,7+,"€5,99",https://www.lego.com/cdn/cs/set/assets/blt46e036f7f6837641/71413.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
LEGO® Brick Playing Cards,6+,"€16,99",https://www.lego.com/cdn/cs/set/assets/blt08f90a3e513a9d39/5006906_alt11.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Scout Trooper™ Keyring,6+,"€5,99",https://www.lego.com/cdn/cs/set/assets/blt34a2c8c4d3ef9b5b/854246.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Lloyd's Dragon Power Spinjitzu Spin,6+,"€9,99",https://www.lego.com/cdn/cs/set/assets/bltbaf206a9aa701e70/71779.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Imperial TIE Fighter™,8+,"€44,99",https://www.lego.com/cdn/cs/set/assets/blt834c5ddd9d65a669/75300.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Hogwarts™: Polyjuice Potion Mistake,7+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt296273909a4ebc37/76386.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Mobile Tiny House,7+,"€64,99",https://www.lego.com/cdn/cs/set/assets/bltf4e930505dc4e6ea/41735.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
Move Hub,7+,"€79,99",https://www.lego.com/cdn/cs/set/assets/blt92c80b755be3aa5b/88006.png?fit=crop&quality=80&width=320&height=320&dpr=1,6-8 Year Old
