,title,suggested_price(€),system,image_src,age_group
1033,A Short Hike,6.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_AShortHike_image500w.jpg,Under 15 Year Old
1034,Yoshi's Crafted World,59.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_YoshisCraftedWorld_image500w.jpg,Under 15 Year Old
1035,Moonstone Island,,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_MoonstoneIsland_image500w.jpg,Under 15 Year Old
1036,Super Mario Maker 2,59.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_SuperMarioMaker2_image500w.jpg,Under 15 Year Old
1037,New Super Lucky's Tale,29.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_NewSuperLuckysTale_image500w.jpg,Under 15 Year Old
1038,Super Mario World,,New Nintendo 3DS,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/super_nintendo_4/SQ_SNES_SuperMarioWorld_image500w.jpg,Under 15 Year Old
1039,Flight Sim 2019,14.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_FlightSim2019_image500w.jpg,Under 15 Year Old
1040,Nora: The Wannabe Alchemist,19.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_NoraTheWannabeAlchemist_image500w.jpg,Under 15 Year Old
1041,Pikuniku,12.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_Pikuniku_image500w.jpg,Under 15 Year Old
1042,SnowRunner,39.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_Snowrunner_image500w.jpg,Under 15 Year Old
1043,"Little Kitty, Big City",,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_LittleKittyBigCity_image500w.jpg,Under 15 Year Old
1044,Puyo Puyo Tetris 2,39.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_PuyoPuyoTetris2_image500w.jpg,Under 15 Year Old
1045,Sherlock Purr,19.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_SherlockPurr_image500w.jpg,Under 15 Year Old
1046,Captain Toad: Treasure Tracker,39.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_CaptainToadTreasureTracker_image500w.jpg,Under 15 Year Old
1047,Harvest Moon: The Winds of Anthos,49.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_HarvestMoonTheWindsOfAnthos_image500w.jpg,Under 15 Year Old
1048,Minigolf Adventure,4.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_MinigolfAdventure_image500w.jpg,Under 15 Year Old
1049,Overcooked! All You Can Eat,39.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_OvercookedAllYouCanEat_image500w.jpg,Under 15 Year Old
1050,Pokémon HOME,0.0,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/smart_device_6/SQ_SmartDevice_PokemonHOME_image500w.jpg,Under 15 Year Old
1051,Cozy Grove,13.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_CozyGrove_image500w.jpg,Under 15 Year Old
1052,Big Brain Academy: Knappe koppen,29.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_BigBrainAcademyBrainVsBrain_nlNL_image500w.jpg,Under 15 Year Old
1053,NBA 2K24 Kobe Bryant Edition,59.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitchDS_NBA2K24KobeBryantEdition_image500w.jpg,Under 15 Year Old
1054,1912: Titanic Mystery,9.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_1912TitanicMystery_image500w.jpg,Under 15 Year Old
1055,Taiko no Tatsujin: Rhythm Festival,49.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_TaikoNoTutsjinRhytmnFesitval_image500w.jpg,Under 15 Year Old
1056,Lofi Ping Pong,3.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_LofiPingPong_image500w.jpg,Under 15 Year Old
1057,RollerCoaster Tycoon Adventures Deluxe,39.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_RollerCoasterTycoonAdventuresDeluxe_image500w.jpg,Under 15 Year Old
1058,Ooblets,29.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_Ooblets_image500w.jpg,Under 15 Year Old
1059,Super Mario Bros. 3,,Nintendo 3DS,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/virtual_console_wii_u_8/SQ_WiiUVC_SuperMarioBros3_image500w.jpg,Under 15 Year Old
1060,ARK: Dinosaur Discovery,9.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_ArkDinosaurDiscovery_image500w.jpg,Under 15 Year Old
1061,Boomerang Fu,14.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_BoomerangFu_image500w.jpg,Under 15 Year Old
1062,SpongeBob: Krusty Cook-Off,12.49,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_SpongebobKrustyCookOff_EN_image500w.jpg,Under 15 Year Old
1063,Wonder Boy: The Dragon's Trap,19.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_WonderBoyTheDragonsTrap_image500w.jpg,Under 15 Year Old
1064,Monopoly for Nintendo Switch,39.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_MonopolyForNintendoSwitch_enGB_image500w.jpg,Under 15 Year Old
1065,A Highland Song,15.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_AHighlandSong_image500w.jpg,Under 15 Year Old
1066,Unpacking,19.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_Unpacking_image500w.jpg,Under 15 Year Old
1067,Only Way Up! Parkour Jump Simulator,4.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_OnlyWayUpParkourJumpSimulator_image500w.jpg,Under 15 Year Old
1068,CATAN® - Console Edition,19.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_CatanConsoleEdition_image500w.jpg,Under 15 Year Old
1069,Fitness Circuit,49.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_FitnessCircuit_image500w.jpg,Under 15 Year Old
1070,Florence,5.49,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_Florence_image500w.jpg,Under 15 Year Old
1071,Tetris® Effect: Connected,39.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_TetrisEffectConnected_image500w.jpg,Under 15 Year Old
1072,PAC-MAN 99,0.0,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_PacMan99_image500w.jpg,Under 15 Year Old
1073,Under Leaves,12.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_UnderLeaves_image500w.jpg,Under 15 Year Old
1074,RAINBOW HIGH™: RUNWAY RUSH,39.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_RainbowHighRunawayRush_GBen_image500w.jpg,Under 15 Year Old
1075,ATOMIK: RunGunJumpGun,7.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_AtomikRunGunJumpGun_image500w.jpg,Under 15 Year Old
1076,Snipperclips – Geknipt om samen te spelen!,19.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_Snipperclips_nlNL_image500w.jpg,Under 15 Year Old
1077,Village Tycoon: Farm City Simulator,9.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_VillageTycoonFarmCitySimulator_image500w.jpg,Under 15 Year Old
1078,Monster Truck Championship,39.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_MonsterTruckChampionship_image500w.jpg,Under 15 Year Old
1079,STORY OF SEASONS: A Wonderful Life,39.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_StoryOfSeasonsAWonderfulLife_image500w.jpg,Under 15 Year Old
1080,EA SPORTS FC™ 24,59.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_EaSportsFc24_image500w.jpg,Under 15 Year Old
1081,Just Dance®,0.0,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_JustDance_V2_image500w.jpg,Under 15 Year Old
1082,Disney Dreamlight Valley,29.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_DisneyDreamlightValley_LionKing_image500w.jpg,Under 15 Year Old
1083,Super Mario Bros. Wonder,59.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_SuperMarioBrosWonder_image500w.jpg,Under 15 Year Old
1084,Mario Kart 8 Deluxe,59.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_MarioKart8Deluxe_image500w.jpg,Under 15 Year Old
1085,Super Mario RPG,59.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_SuperMarioRPG_image500w.jpg,Under 15 Year Old
1086,Super Mario Odyssey,59.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_SuperMarioOdyssey_Alt01_image500w.jpg,Under 15 Year Old
1087,Unravel Two,29.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_UnravelTwo_image500w.jpg,Under 15 Year Old
1088,Sports Party,39.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_SportsParty_image500w.jpg,Under 15 Year Old
1089,Need for Speed™ Hot Pursuit Remastered,39.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_NeedForSpeedHotPursuitRemastered_image500w.jpg,Under 15 Year Old
1090,Suika Game,2.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_SuikaGame_image500w.jpg,Under 15 Year Old
1091,Castlevania Anniversary Collection,19.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_CastlevaniaAnniversaryCollection_image500w.jpg,Under 15 Year Old
1092,Cars 3: Vol Gas voor de Winst,59.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_Cars3DrivenToWin_nlNL_image500w.jpg,Under 15 Year Old
1093,Pikmin 4,59.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_Pikmin4_image500w.jpg,Under 15 Year Old
1094,LEGO® Star Wars™: The Skywalker Saga,59.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_LegoStarWarsTheSkywalkerSaga_image500w.jpg,Under 15 Year Old
1095,WRC 10 FIA World Rally Championship,49.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_Wrc10FiaWorldRallyChampionship_image500w.jpg,Under 15 Year Old
1096,Nintendo Switch Sports,39.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_NintendoSwitchSports_image500w.jpg,Under 15 Year Old
1097,Animal Crossing: New Horizons,59.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_AnimalCrossingNewHorizons_image500w.jpg,Under 15 Year Old
1098,LEGO® Worlds,29.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_LegoWorlds_image500w.jpg,Under 15 Year Old
1099,Football Manager 2024 Touch,49.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_FootballManager2024Touch_image500w.jpg,Under 15 Year Old
1100,Fae Farm,59.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_FaeFarm_image500w.jpg,Under 15 Year Old
1101,Moonlighter,24.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_Moonlighter_image500w.jpg,Under 15 Year Old
1102,Pokémon Scarlet,59.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_PokemonScarletViolet_Scarlet_enGB_image500w.jpg,Under 15 Year Old
1103,The Legend of Zelda: Link's Awakening,59.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_TheLegendOfZeldaLinksAwakening_image500w.jpg,Under 15 Year Old
1104,Minecraft,29.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_Minecraft_image500w.jpg,Under 15 Year Old
1105,Sonic Frontiers,59.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_SonicFrontiers_image500w.jpg,Under 15 Year Old
1106,HOT WHEELS UNLEASHED™,49.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_HotWheelsUnleashed_image500w.jpg,Under 15 Year Old
1107,LEGO® MARVEL Super Heroes 2,59.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_LegoMarvelSuperHeroes2_image500w.jpg,Under 15 Year Old
1108,Disney Speedstorm,0.0,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_DisneySpeedstorm_image500w.jpg,Under 15 Year Old
1109,Mario + Rabbids Sparks of Hope,59.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_MarioAndRabbidsSparksOfHope_enGB_image500w.jpg,Under 15 Year Old
1110,Pokémon Violet,59.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_PokemonScarletViolet_Violet_enGB_image500w.jpg,Under 15 Year Old
1111,Crash Bandicoot™ N. Sane Trilogy,39.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_CrashBandicootNSaneTrilogy_image500w.jpg,Under 15 Year Old
1112,Minecraft Legends,39.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/1x1_NSwitch_MinecraftLegends_image500w.jpg,Under 15 Year Old
1113,Contra Anniversary Collection,19.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_ContraAnniversaryCollection_image500w.jpg,Under 15 Year Old
1114,Game Boy Advance – Nintendo Switch Online,0.0,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/1x1_NSwitchDS_NSO_GBAIcon_Homepageteaser_image500w.jpg,Under 15 Year Old
1115,Plants vs. Zombies™: De strijd om Neighborville Complete Edition,39.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_PlantsVsZombiesBattleForNeighborvilleCompleteEdition_image500w.jpg,Under 15 Year Old
1116,Arcade Classics Anniversary Collection,19.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_download_software/SQ_NSwitchDS_ArcadeClassicsAnniversaryCollection_image500w.jpg,Under 15 Year Old
1117,Spyro™ Reignited Trilogy,39.99,Nintendo Switch,https://fs-prod-cdn.nintendo-europe.com/media/images/11_square_images/games_18/nintendo_switch_5/SQ_NSwitch_SpyroReignitedTrilogy_image500w.jpg,Under 15 Year Old
