,title,age,suggested_price(€),image_src,age_group
1971,Jurassic World Activity Landscape Box,6.0,14.99,https://www.lego.com/cdn/cs/set/assets/blt769d1a844fdfe116/5007898.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1972,Brick Backpack 1 Stud – Blue,,49.99,https://www.lego.com/cdn/cs/set/assets/blt50f96793e0091dcb/5006355.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1973,Spinjitzu Brothers: The Chroma's Clutches,,9.99,https://www.lego.com/cdn/cs/set/assets/blt1ed1a827271303af/5007862.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1974,4-Stud Storage Brick – Yellow,6.0,21.99,https://www.lego.com/cdn/cs/set/assets/bltedfa8ad865cda605/5007128.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1975,LEGO® Minifigure Color Me Heritage Classic Backpack,,59.99,https://www.lego.com/cdn/cs/set/assets/blt4a3cfeae2072fbd3/5005811.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1976,Yoda™ Plush,6.0,29.99,https://www.lego.com/cdn/cs/set/assets/bltc4d0b3b589de84e1/5006623.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1977,Robot Inventor,10.0,359.99,https://www.lego.com/cdn/cs/set/assets/blt7202f7628b5c045c/51515_alt2.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1978,Notebook with Gel Pen – Blue,6.0,16.99,https://www.lego.com/cdn/cs/set/assets/blte0dd6e93650417d3/5007237.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1979,Minifigure Display Case 16 – Harry Potter™,6.0,34.99,https://www.lego.com/cdn/cs/set/assets/bltdf0aa4e288a0dcfb/5007883.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1980,"Storage Head – Small, Skeleton",6.0,16.99,https://www.lego.com/cdn/cs/set/assets/blt2fb3fff4ad6bfa81/5006591.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1981,Stormtrooper™ Plush,6.0,26.99,https://www.lego.com/cdn/cs/set/assets/blt0f901dabd1b7c4d5/5007137.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1982,4-Stud Brick Shelf – Blue,6.0,17.99,https://www.lego.com/cdn/cs/set/assets/bltdec82f9da6b7cf56/5007280.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1983,4-Stud Brick Shelf – Bright Red,6.0,17.99,https://www.lego.com/cdn/cs/set/assets/bltb3ddc5c97997f1f6/5006578.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1984,4-Stud Brick Shelf – Black,6.0,17.99,https://www.lego.com/cdn/cs/set/assets/blt6546a5cb5d02d5f2/5007281.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1985,4-Stud Brick Shelf – Gray,6.0,17.99,https://www.lego.com/cdn/cs/set/assets/bltad21d6212a732300/5007283.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1986,Sunken Treasure Mission,8.0,29.99,https://www.lego.com/cdn/cs/set/assets/blt6229f1551f2c5df7/31130.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1987,Spinjitzu Brothers: Lair of Tanabrax,,9.99,https://www.lego.com/cdn/cs/set/assets/bltaed5f486775a3603/5007467.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1988,LEGO CINCH BUCKET- RED,6.0,19.99,https://www.lego.com/cdn/cs/set/assets/bltd48e68f410b55e81/5005353.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1989,Amazing But True – Fun Facts About the LEGO World and Our Own!,6.0,17.99,https://www.lego.com/cdn/cs/set/assets/blt5a655495306b757e/5007579.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1990,City Police Heritage Classic Backpack,6.0,44.99,https://www.lego.com/cdn/cs/set/assets/blt50b5e75555352e7b/5007487.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1991,Build and Stick: Custom Cars,6.0,14.99,https://www.lego.com/cdn/cs/set/assets/bltd63dd3b2ace0bbb1/5007552.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1992,5-Minute Builds,6.0,21.99,https://www.lego.com/cdn/cs/set/assets/blt720595d8943417b1/5007375.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1993,LEGO® Brick Lunch Bag – Orange,6.0,29.99,https://www.lego.com/cdn/cs/set/assets/bltf0fc0659aa8b19ec/5005516.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1994,R2-D2™ Plush,6.0,35.99,https://www.lego.com/cdn/cs/set/assets/bltaf34c5cb61a0707e/5007459.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1995,Picnic at Mario's House Expansion Set,6.0,37.99,https://www.lego.com/cdn/cs/set/assets/bltb66fa748a79ea2de/71422.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1996,Lloyd Future Backpack,6.0,44.99,https://www.lego.com/cdn/cs/set/assets/bltcdb407f64f835260/5007486.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1997,LEGO® Brick Lunch Bag – Green,6.0,29.99,https://www.lego.com/cdn/cs/set/assets/bltd58c703b85eaf6db/5005519.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1998,LEGO® Brick Lunch Bag – Yellow,6.0,29.99,https://www.lego.com/cdn/cs/set/assets/blt0676727999af92a8/5005515.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1999,Monkie Kid's Cloud Airship,7.0,47.99,https://www.lego.com/cdn/cs/set/assets/bltb8c39e402fa497d1/80046.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2000,LEGO® Brick Red Hip Pack,4.0,29.99,https://www.lego.com/cdn/cs/set/assets/bltf9695286a96df5a5/5005839.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2001,Dom's Dodge Charger,10.0,119.99,https://www.lego.com/cdn/cs/set/assets/blta0e9b4577930de63/42111.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2002,LEGO CINCH BUCKET- BLUE,6.0,19.99,https://www.lego.com/cdn/cs/set/assets/blt6f4646b75e492bbb/5005352.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2003,Kai,6.0,31.99,https://www.lego.com/cdn/cs/set/assets/blt933b024b4ddb47ad/5007564.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2004,My Pets Bracelet,6.0,6.99,https://www.lego.com/cdn/cs/set/assets/blt589c26645c3834d6/41801.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2005,Box with Handle – Red,6.0,19.99,https://www.lego.com/cdn/cs/set/assets/bltd682198deed80ca5/5007269.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2006,The Justifier™,9.0,,https://www.lego.com/cdn/cs/set/assets/bltf829afe15b940424/75323.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2007,Ravenclaw™ House Banner,9.0,,https://www.lego.com/cdn/cs/set/assets/bltecffd1ae5527fc71/76411.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2008,Police Chase at the Bank,7.0,99.99,https://www.lego.com/cdn/cs/set/assets/bltb792f8be4ccba3eb/60317.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2009,Medium Linear Motor,7.0,16.99,https://www.lego.com/cdn/cs/set/assets/blt59255d2b685a9fbd/88008.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2010,Police Mobile Command Truck,6.0,44.99,https://www.lego.com/cdn/cs/set/assets/blt3add4b5de6586c05/60315.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2011,Quetzalcoatlus Plane Ambush,7.0,49.99,https://www.lego.com/cdn/cs/set/assets/blta01c86dfbf8af3aa/76947.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2012,Monster Jam™ Megalodon™,7.0,19.99,https://www.lego.com/cdn/cs/set/assets/blt240bcdb07af9f28a/42134.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2013,Hogwarts™: Polyjuice Potion Mistake,7.0,19.99,https://www.lego.com/cdn/cs/set/assets/blt296273909a4ebc37/76386.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2014,LEGO® NINJAGO® Notebook,6.0,14.99,https://www.lego.com/cdn/cs/set/assets/blt56785bde0f72b374/5007896.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2015,Golden Sword,6.0,9.99,https://www.lego.com/cdn/cs/set/assets/blt3fb34eb426485d5b/854259.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2016,Imperium Sword,6.0,9.99,https://www.lego.com/cdn/cs/set/assets/blt4e5af1ddddba9d39/854261.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2017,Skeleton Sword,6.0,9.99,https://www.lego.com/cdn/cs/set/assets/bltafef7b2cb936e910/854260.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2018,Brick Bookrack – White,6.0,19.99,https://www.lego.com/cdn/cs/set/assets/blt101b9626530d8807/5006615.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2019,8-Stud Storage Brick – White,6.0,34.99,https://www.lego.com/cdn/cs/set/assets/blt41ce8e2be59d579c/5006913.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2020,Brick Bookrack – Blue,6.0,19.99,https://www.lego.com/cdn/cs/set/assets/blt163441e89eeeed9c/5006613.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2021,Material Handler,10.0,119.99,https://www.lego.com/cdn/cs/set/assets/blt0bd92c7560aa9006/42144.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2022,2K Drive Awesome Edition – PlayStation® 5,7.0,,https://www.lego.com/cdn/cs/set/assets/blt273610e163b4c3c3/5007926.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2023,Hogwarts™ Hospital Wing,8.0,49.99,https://www.lego.com/cdn/cs/set/assets/bltcb0b6d0259ed9fb0/76398.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2024,LEGO® Storage 3-Piece Organizer Cubes,6.0,19.99,https://www.lego.com/cdn/cs/set/assets/blte16b30a6a230b264/5006260.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2025,2K Drive Awesome Edition – PlayStation® 4,7.0,,https://www.lego.com/cdn/cs/set/assets/blt88d428551d2d6b5e/5007922.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2026,2K Drive Awesome Edition – Nintendo Switch™,7.0,,https://www.lego.com/cdn/cs/set/assets/blt5757ced98e35bc55/5007918.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2027,"2K Drive Awesome Edition – Xbox Series XǀS, Xbox One",7.0,,https://www.lego.com/cdn/cs/set/assets/blt673474d6cdbfe3a4/5007930.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2028,4 Privet Drive,8.0,79.99,https://www.lego.com/cdn/cs/set/assets/blt33e23ec9a964a70d/75968.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2029,Mobile Crane,7.0,44.99,https://www.lego.com/cdn/cs/set/assets/bltec4aa7bf8ac429a4/60324.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2030,The Llama Village,9.0,129.99,https://www.lego.com/cdn/cs/set/assets/blt278eeabf7d9b434a/21188.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2031,Hogwarts™ Magical Trunk,8.0,64.99,https://www.lego.com/cdn/cs/set/assets/blt75c5bc6b68692765/76399.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2032,Lunar Research Base,7.0,99.99,https://www.lego.com/cdn/cs/set/assets/blt9116b4e02668c4df/60350_prod.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2033,The Rabbit Ranch,8.0,34.99,https://www.lego.com/cdn/cs/set/assets/blt09a7068d17da39b1/21181.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2034,Pet Day-Care Centre,7.0,64.99,https://www.lego.com/cdn/cs/set/assets/bltb0603f643af7337b/41718.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2035,Extra DOTS Series 8 – Glitter and Shine,6.0,3.99,https://www.lego.com/cdn/cs/set/assets/blte2c4eba72147f90b/41803.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2036,The Razor Crest™,10.0,139.99,https://www.lego.com/cdn/cs/set/assets/blt3ad5b3c87e4b33ab/75292_alt13.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2037,Emma's Art School,8.0,69.99,https://www.lego.com/cdn/cs/set/assets/blt87fe7cdc1ec8f1c0/41711.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2038,Lloyd’s Golden Ultra Dragon,9.0,149.99,https://www.lego.com/cdn/cs/set/assets/bltb2ef891e7096f860/71774_Prod.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2039,Iron Man Armoury,7.0,,https://www.lego.com/cdn/cs/set/assets/blt798918a19f1cf4fd/76216.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2040,Downtown Noodle Shop,8.0,44.99,https://www.lego.com/cdn/cs/set/assets/bltfdaccda28fc92835/31131.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2041,Surfer Beach House,8.0,49.99,https://www.lego.com/cdn/cs/set/assets/blte6ba9bcf9cab55bd/31118.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2042,2.0 Pen Pal – Mechanical Pencil,6.0,4.99,https://www.lego.com/cdn/cs/set/assets/blt5213977b24e43646/5006294.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2043,The Nether Bastion,8.0,34.99,https://www.lego.com/cdn/cs/set/assets/blt0f39abe8f4e2ad8a/21185.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2044,Nya's Samurai X MECH,10.0,119.99,https://www.lego.com/cdn/cs/set/assets/blt664c2d4705cfc844/71775.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2045,Boba Fett’s Starship™,9.0,49.99,https://www.lego.com/cdn/cs/set/assets/blteb1fa8e4ac4f2617/75312.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2046,Roller Disco Arcade,7.0,59.99,https://www.lego.com/cdn/cs/set/assets/bltdc0224519cdbc4f8/41708.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2047,Lightsaber Gel Pen – Lavender,6.0,3.99,https://www.lego.com/cdn/cs/set/assets/blt35653b606f8de248/5007768.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2048,Recycling Truck,6.0,,https://www.lego.com/cdn/cs/set/assets/blt39b342c5659c16cc/41712.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2049,Lightsaber Gel Pen – Azure,6.0,3.99,https://www.lego.com/cdn/cs/set/assets/blt10036c290c6a269f/5007784.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2050,Lightsaber Gel Pen – Green,6.0,3.99,https://www.lego.com/cdn/cs/set/assets/blt7e79fda1e6306c26/5007769.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2051,The Child,10.0,89.99,https://www.lego.com/cdn/cs/set/assets/blt4077c030eb5d127d/75318.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2052,Lightsaber Gel Pen – Red,6.0,3.99,https://www.lego.com/cdn/cs/set/assets/bltb0221a593a82684a/5007767.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2053,T. rex & Atrociraptor Dinosaur Breakout,8.0,99.99,https://www.lego.com/cdn/cs/set/assets/blt3af3352ddc815271/76948.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2054,The Crystal King,9.0,64.99,https://www.lego.com/cdn/cs/set/assets/blta7e50a9d75f3c322/71772.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2055,Fire Station,6.0,59.99,https://www.lego.com/cdn/cs/set/assets/bltd62a29f9c0a8a7c0/60320.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2056,Lloyd’s Legendary Dragon,8.0,64.99,https://www.lego.com/cdn/cs/set/assets/bltb74ee54294e20f37/71766.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2057,Lunar Space Station,6.0,59.99,https://www.lego.com/cdn/cs/set/assets/blt329c3bf110f2c7bb/60349.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2058,The Ice Castle,8.0,49.99,https://www.lego.com/cdn/cs/set/assets/bltf9d3ebf5d3a122b1/21186.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2059,Rapunzel's Tower,6.0,64.99,https://www.lego.com/cdn/cs/set/assets/bltd54a225f33fef04a/43187_alt2.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2060,The Training Grounds,8.0,64.99,https://www.lego.com/cdn/cs/set/assets/bltf2e77aa91772e043/21183.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2061,Cole’s Dragon Cruiser,8.0,44.99,https://www.lego.com/cdn/cs/set/assets/blte63772892b4a2c58/71769.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2062,Obi-Wan Kenobi™ vs. Darth Vader™,8.0,,https://www.lego.com/cdn/cs/set/assets/bltf188eac7efde04de/75334.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2063,Everything Is Awesome: A Search-and-Find Celebration of LEGO® History,6.0,7.99,https://www.lego.com/cdn/cs/set/assets/blt8603a74d1b4c19e7/5007374.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2064,Ariel’s Underwater Palace,6.0,99.99,https://www.lego.com/cdn/cs/set/assets/blt4712085d9e0b2231/43207_1.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2065,Fire Brigade,7.0,,https://www.lego.com/cdn/cs/set/assets/blte859b15f61716720/60321.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2066,Atrociraptor Dinosaur: Bike Chase,6.0,19.99,https://www.lego.com/cdn/cs/set/assets/blt2f24180972f894aa/76945.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2067,Ninja Dojo Temple,8.0,99.99,https://www.lego.com/cdn/cs/set/assets/bltd1fa16687bb419b4/71767.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2068,Ice Mario Suit and Frozen World Expansion Set,6.0,24.99,https://www.lego.com/cdn/cs/set/assets/blt375e0dc70a9d5c26/71415.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2069,Unicorns Forever Bracelet,8.0,6.99,https://www.lego.com/cdn/cs/set/assets/blt50f807743e6a00c9/41802.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2070,Build Your Own LEGO® Escape Room,,19.99,https://www.lego.com/cdn/cs/set/assets/blt48fcae48b70c268e/5007766.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2071,Bracelet Designer Mega Pack,6.0,29.99,https://www.lego.com/cdn/cs/set/assets/blt3ca17f9a3e05f5a5/41807.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2072,2.0 Convertible Ruler with Minifigure,6.0,4.99,https://www.lego.com/cdn/cs/set/assets/blt5400a26025760041/5007195.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2073,The Crystal King Temple,8.0,79.99,https://www.lego.com/cdn/cs/set/assets/blt2f35c49ec753fafe/71771.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2074,Spider-Man Keyring,6.0,5.99,https://www.lego.com/cdn/cs/set/assets/blt7be7a40979eec479/853950.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2075,Hoth™ AT-ST™,9.0,49.99,https://www.lego.com/cdn/cs/set/assets/bltdc4e5203d8c945eb/75322_Prod.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2076,Message Board,6.0,19.99,https://www.lego.com/cdn/cs/set/assets/blt7e044a1cc100e945/41951.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2077,Boba Fett's Throne Room,9.0,99.99,https://www.lego.com/cdn/cs/set/assets/blt7902b933f47ca379/75326.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2078,Notebook with Gel Pen – Green,6.0,16.99,https://www.lego.com/cdn/cs/set/assets/blt30c31ee762241de9/5007243.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2079,Inquisitor Transport Scythe™,9.0,99.99,https://www.lego.com/cdn/cs/set/assets/blt4d307a3c7a83a584/75336.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2080,Elsa's Jewelry Box Creation,6.0,39.99,https://www.lego.com/cdn/cs/set/assets/blt6df266c88e4a9b78/41168_alt.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2081,Snowtrooper™ Battle Pack,6.0,19.99,https://www.lego.com/cdn/cs/set/assets/blta68f547767fb6b51/75320_Prod.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2082,Notebook with Gel Pen – Black,6.0,16.99,https://www.lego.com/cdn/cs/set/assets/bltd2179e7f1dfb5746/5007247.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2083,Zane’s Power Up Mech EVO,6.0,9.99,https://www.lego.com/cdn/cs/set/assets/blt3f2c597ec39f960d/71761.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2084,Notebook with Gel Pen – Lime,6.0,16.99,https://www.lego.com/cdn/cs/set/assets/blt5f130a24cc69527d/5007242.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2085,1x1 Brick NiteLite – Yellow,6.0,19.99,https://www.lego.com/cdn/cs/set/assets/blte494388658e31101/5007234.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2086,Cute Panda Tray,6.0,19.99,https://www.lego.com/cdn/cs/set/assets/blt4ccd8a165bf98f76/41959.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2087,Golden Ninja,,8.99,https://www.lego.com/cdn/cs/set/assets/blt81c131bf980ff029/5007857.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2088,Darth Vader™ Bag Tag,6.0,6.99,https://www.lego.com/cdn/cs/set/assets/bltced95ce4b86a2333/5006267.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2089,Luke Skywalker’s X-Wing Fighter™,9.0,49.99,https://www.lego.com/cdn/cs/set/assets/blte1238e85dc34c0a6/75301.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2090,Hedwig™ Pencil Holder,6.0,19.99,https://www.lego.com/cdn/cs/set/assets/blta8404b96118e49ec/41809.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2091,Lloyd’s Mech Battle EVO,6.0,19.99,https://www.lego.com/cdn/cs/set/assets/blta9c0e31ede6a6274/71781.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2092,Crossing Katanas with Sheath,6.0,29.99,https://www.lego.com/cdn/cs/set/assets/blt10c4963939984fb9/854258.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2093,Cute Banana Pen Holder,6.0,19.99,https://www.lego.com/cdn/cs/set/assets/bltcfe443a7eb56343f/41948.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
